"","ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual","date","season","tripduration","start_time","end_time","month","startcoords.1","startcoords.2","endcoords.1","endcoords.2","distance","logdur","startneigh","endneigh","sameneigh","startcity"
"5271","7ABECAEC2428314D","classic_bike","2024-05-31 14:18:25","2024-05-31 14:22:08","Beacon St at Massachusetts Ave","B32016","Deerfield St at Commonwealth Ave","B32037",42.35083,-71.08981,42.34924,-71.09728,"member",2024-08-21,"summer",223,"14:18:25","14:22:08",NA,-71.08981,42.35083,-71.09728,42.34924,0.6394193,5.407172,"Fenway-Kenmore","Fenway-Kenmore",TRUE,"Boston"
"5272","D0CCDC4BE5FC1386","classic_bike","2024-10-01 14:21:02.613","2024-10-01 14:23:20.456","Harvard Stadium: N. Harvard St at Soldiers Field Rd","A32052","Harvard Kennedy School at Bennett St / Eliot St","M32016",42.36802,-71.1242,42.37222,-71.12188,"member",2024-09-16,"autumn",137.843,"14:21:02","14:23:20",NA,-71.1242,42.36802,-71.12188,42.37222,0.5047287,4.926115,"Old Cambridge","Old Cambridge",TRUE,"Boston"
"5273","2FC5473FF60B07CF","classic_bike","2024-05-09 20:30:58","2024-05-09 20:45:20","Washington St at Lenox St","C32005","Central Square at Mass Ave / Essex St","M32011",42.3351,-71.07904,42.36507,-71.1031,"member",2024-06-18,"summer",862,"20:30:58","20:45:20",NA,-71.07904,42.3351,-71.1031,42.36507,3.879442,6.759255,"South End","Central Square",FALSE,"Boston"
"5274","499636390042824E","electric_bike","2024-11-05 18:31:39.739","2024-11-05 18:51:08.235","Newton Highlands T","N32010","Commonwealth Ave at Griggs St","A32017",42.32207,-71.20637,42.34922,-71.13275,"member",2024-11-21,"autumn",1168.496,"18:31:39","18:51:08",NA,-71.20637,42.32207,-71.13275,42.34922,6.770598,7.063473,"Newton Highlands","Allston",FALSE,"Newton"
"5275","44D3B68E3D85211E","classic_bike","2024-09-01 14:50:59.254","2024-09-01 15:05:20.26","Newbury St at Hereford St","B32000","Stuart St at Charles St","D32011",42.34872,-71.08595,42.35115,-71.06629,"casual",2024-10-13,"autumn",861.006,"14:50:59","15:05:20",NA,-71.08595,42.34872,-71.06629,42.35115,1.640281,6.758101,"Back Bay","Back Bay",TRUE,"Boston"
"5276","3F0B3429C139E218","classic_bike","2024-09-11 10:21:50.075","2024-09-11 10:23:10.897","New Balance - 20 Guest St","D32001","Boston Landing","A32045",42.35733,-71.14674,42.35656,-71.14168,"member",2024-10-19,"autumn",80.822,"10:21:50","10:23:10",NA,-71.14674,42.35733,-71.14168,42.35656,0.4249378,4.392249,"Brighton","Brighton",TRUE,"Boston"
"5277","D49779F663CA9DDB","classic_bike","2024-04-09 17:54:45","2024-04-09 18:00:35","Harvard University Gund Hall at Quincy St / Kirkland St","M32021","Harvard Square at Brattle St / Eliot St","M32017",42.37637,-71.11402,42.37333,-71.12099,"member",2024-01-11,"winter",350,"17:54:45","18:00:35",NA,-71.11402,42.37637,-71.12099,42.37333,0.6650133,5.857933,"Quincy Street","Old Cambridge",FALSE,"Cambridge"
"5278","6EEDCAA72030B1F0","classic_bike","2024-10-27 11:15:35.113","2024-10-27 11:27:18.033","Huntington Ave at Mass Art","B32033","Christian Science Plaza - Massachusetts Ave at Westland Ave","B32005",42.33659,-71.09887,42.34367,-71.08582,"member",2024-08-01,"summer",702.92,"11:15:35","11:27:18",NA,-71.09887,42.33659,-71.08582,42.34367,1.331755,6.555243,"Fenway-Kenmore","Back Bay",FALSE,"Boston"
"5279","7CCB6F9A814786BE","classic_bike","2024-06-29 15:28:55.929","2024-06-29 16:01:37.032","Curtis Hall - South St at Centre St","E32001","Surface Rd at Summer St","A32042",42.30905,-71.11543,42.35295,-71.05656,"casual",2024-05-09,"spring",1961.103,"15:28:55","16:01:37",NA,-71.11543,42.30905,-71.05656,42.35295,6.880471,7.581262,"Jamaica Plain","Downtown Boston",FALSE,"Boston"
"5280","8C24D467301612DC","classic_bike","2024-09-07 10:17:37.346","2024-09-07 10:38:12.382","New Balance - 20 Guest St","D32001","Harvard Kennedy School at Bennett St / Eliot St","M32016",42.35733,-71.14674,42.37222,-71.12188,"casual",2024-10-29,"autumn",1235.036,"10:17:37","10:38:12",NA,-71.14674,42.35733,-71.12188,42.37222,2.631689,7.118855,"Brighton","Old Cambridge",FALSE,"Boston"
"5281","4E80F31E2055E872","classic_bike","2024-12-19 16:57:18.156","2024-12-19 17:07:13.273","Kennedy-Longfellow School 158 Spring St","M32065","Charles Circle - Charles St at Cambridge St","D32016",42.36955,-71.08579,42.36079,-71.07119,"member",2024-07-13,"summer",595.117,"16:57:18","17:07:13",NA,-71.08579,42.36955,-71.07119,42.36079,1.54696,6.388758,"Wellington-Harrington","Beacon Hill",FALSE,"Cambridge"
"5282","1472333C11F94960","classic_bike","2024-10-09 14:44:57.77","2024-10-09 15:05:24.801","JFK Crossing at Harvard St. / Thorndike St.","K32004","Graham and Parks School – Linnaean St at Walker St","M32068",42.34655,-71.12833,42.38294,-71.1245,"member",2024-06-10,"summer",1227.031,"14:44:57","15:05:24",NA,-71.12833,42.34655,-71.1245,42.38294,4.06351,7.112353,"Corey Hill","Avon Hill",FALSE,"Brookline"
"5283","4AA6A973F9FE1797","electric_bike","2024-07-13 14:05:00.951","2024-07-13 14:13:14.569","Tremont St at West St","D32014","Harrison Ave at E. Dedham St","C32093",42.35498,-71.06335,42.33919,-71.06975,"member",2024-02-24,"winter",493.618,"14:05:00","14:13:14",NA,-71.06335,42.35498,-71.06975,42.33919,1.834422,6.201762,"Beacon Hill","South End",FALSE,"Boston"
"5284","E006F8BA75F66D87","classic_bike","2024-09-14 12:31:45.921","2024-09-14 12:55:45.868","Uphams Corner","C32019","Fan Pier","A32000",42.31727,-71.06537,42.35339,-71.04457,"member",2024-01-02,"winter",1439.947,"12:31:45","12:55:45",NA,-71.06537,42.31727,-71.04457,42.35339,4.369527,7.272362,"Dorchester","South Boston",FALSE,"Boston"
"5285","8A9E991E1D28DADA","classic_bike","2024-06-26 17:10:37.554","2024-06-26 17:50:43.8","Brighton Mills - 370 Western Ave","A32005","Harvard Square at Mass Ave/ Dunster","M32018",42.36155,-71.13776,42.37327,-71.11858,"member",2024-04-10,"spring",2406.246,"17:10:37","17:50:43",NA,-71.13776,42.36155,-71.11858,42.37327,2.047467,7.785823,"Brighton","Riverside",FALSE,"Boston"
"5286","1DCBFF84DB5D9A91","classic_bike","2024-05-23 14:42:55","2024-05-23 14:54:35","Cambridge Dept. of Public Works -147 Hampshire St.","M32052","Beacon St at Massachusetts Ave","B32016",42.3712,-71.0976,42.35083,-71.08981,"casual",2024-08-03,"summer",700,"14:42:55","14:54:35",NA,-71.0976,42.3712,-71.08981,42.35083,2.356375,6.55108,"Inman Square","Fenway-Kenmore",FALSE,"Cambridge"
"5287","901B06992B524506","classic_bike","2024-08-14 17:25:29.387","2024-08-14 17:31:49.991","Albany St at E. Brookline St","C32061","Troy Boston","C32035",42.33665,-71.06894,42.34375,-71.06226,"member",2024-04-24,"spring",380.604,"17:25:29","17:31:49",NA,-71.06894,42.33665,-71.06226,42.34375,0.963202,5.941759,"South End","South End",TRUE,"Boston"
"5288","C9F2620761EA6FC3","electric_bike","2024-11-21 07:53:01.707","2024-11-21 07:55:19.756","Government Center - Cambridge St at Court St","B32032","Cross St at Hanover St","D32010",42.35983,-71.0598,42.36281,-71.05607,"member",2024-11-05,"autumn",138.049,"07:53:01","07:55:19",NA,-71.0598,42.35983,-71.05607,42.36281,0.4522513,4.927609,"Downtown Crossing","North End",FALSE,"Boston"
"5289","BCE411D61C6E71A3","classic_bike","2024-03-16 09:48:40","2024-03-16 09:58:48","Stuart St at Berkeley St","D32049","Government Center - Cambridge St at Court St","B32032",42.34954,-71.07242,42.35983,-71.0598,"member",2024-05-30,"spring",608,"09:48:40","09:58:48",NA,-71.07242,42.34954,-71.0598,42.35983,1.545498,6.410175,"Back Bay","Downtown Crossing",FALSE,"Boston"
"5290","DEC6BC262381E49D","electric_bike","2024-06-17 07:35:33.48","2024-06-17 07:56:19.729","Grove Hall Library - 41 Geneva Ave","B32028","Centre St at W. Roxbury Post Office","C32085",42.30789,-71.08096,42.28633,-71.15345,"member",2024-05-23,"spring",1246.249,"07:35:33","07:56:19",NA,-71.08096,42.30789,-71.15345,42.28633,6.432952,7.127894,"Roxbury","West Roxbury",FALSE,"Boston"
"5291","74A6C0215C4245EC","classic_bike","2024-08-25 12:01:20.946","2024-08-25 12:18:39.876","One Brigham Circle","B32036","Boylston St at Fairfield St","C32008",42.33392,-71.10447,42.3488,-71.08237,"member",2024-09-19,"autumn",1038.93,"12:01:20","12:18:39",NA,-71.10447,42.33392,-71.08237,42.3488,2.459599,6.945947,"Mission Hill","Back Bay",FALSE,"Boston"
"5292","C25C5D12E628B0CE","classic_bike","2024-03-16 14:16:32","2024-03-16 14:27:05","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","Graham and Parks School – Linnaean St at Walker St","M32068",42.36643,-71.1055,42.38294,-71.1245,"member",2024-11-21,"autumn",633,"14:16:32","14:27:05",NA,-71.1055,42.36643,-71.1245,42.38294,2.413197,6.45047,"Central Square","Avon Hill",FALSE,"Cambridge"
"5293","50962CB904606BFF","classic_bike","2024-01-30 10:54:30","2024-01-30 11:31:43","Wilson Square","S32005","Wentworth Institute of Technology - Huntington Ave at Vancouver St","B32021",42.38568,-71.11412,42.33759,-71.09627,"member",2024-06-18,"summer",2233,"10:54:30","11:31:43",NA,-71.11412,42.38568,-71.09627,42.33759,5.551034,7.711101,"Spring Hill","Fenway-Kenmore",FALSE,"Somerville"
"5294","0CE0FDCA5A1DEE74","classic_bike","2024-06-12 16:48:10.222","2024-06-12 17:10:47.206","Lewis Wharf at Atlantic Ave","D32006","191 Beacon St","S32035",42.36387,-71.05088,42.38032,-71.10879,"casual",2024-07-22,"summer",1356.984,"16:48:10","17:10:47",NA,-71.05088,42.36387,-71.10879,42.38032,5.102522,7.21302,"North End","Spring Hill Historic District",FALSE,"Boston"
"5295","9C6CCF0336E42EA7","electric_bike","2024-05-19 11:32:21","2024-05-19 11:41:28","Congress St at Northern Ave","C32032","Purchase St at Pearl St","A32026",42.34817,-71.0377,42.35466,-71.05318,"member",2024-10-03,"autumn",547,"11:32:21","11:41:28",NA,-71.0377,42.34817,-71.05318,42.35466,1.463864,6.304449,"South Boston","Downtown Boston",FALSE,"Boston"
"5296","98278293F66CBE4A","classic_bike","2024-04-29 14:38:56","2024-04-29 14:43:09","Cross St at Hanover St","D32010","Rowes Wharf at Atlantic Ave","D32008",42.36281,-71.05607,42.35714,-71.0507,"member",2024-07-21,"summer",253,"14:38:56","14:43:09",NA,-71.05607,42.36281,-71.0507,42.35714,0.7701168,5.533389,"North End","North End",TRUE,"Boston"
"5297","82A0705737B46C0B","classic_bike","2024-11-10 22:13:23.153","2024-11-10 22:36:11.74","1200 Beacon St","K32015","Hyde Square - Centre St at Perkins St","E32003",42.34415,-71.11467,42.32177,-71.10984,"member",2024-09-12,"autumn",1368.587,"22:13:23","22:36:11",NA,-71.11467,42.34415,-71.10984,42.32177,2.523274,7.221534,"Longwood","Jamaica Plain",FALSE,"Brookline"
"5298","32466B329107E7E3","electric_bike","2024-10-24 19:24:15.115","2024-10-24 19:42:03.909","Cambridge Dept. of Public Works -147 Hampshire St.","M32052","Brighton Mills - 370 Western Ave","A32005",42.37126,-71.09764,42.36155,-71.13776,"member",2024-09-19,"autumn",1068.794,"19:24:15","19:42:03",NA,-71.09764,42.37126,-71.13776,42.36155,3.472829,6.974286,"Inman Square","Brighton",FALSE,"Cambridge"
"5299","0E99968027769FE2","classic_bike","2024-11-06 17:27:23.07","2024-11-06 17:45:23.372","Concord Ave at Spinelli Place","M32074","191 Beacon St","S32035",42.39072,-71.15389,42.38032,-71.10879,"member",2024-03-27,"spring",1080.302,"17:27:23","17:45:23",NA,-71.15389,42.39072,-71.10879,42.38032,3.884775,6.984996,"Cambridge Highlands","Spring Hill Historic District",FALSE,"Cambridge"
"5300","BFD88892567F3852","classic_bike","2024-08-08 17:25:13.987","2024-08-08 17:28:38.232","Tremont St at West St","D32014","Shawmut Ave at Oak St W","D32048",42.35498,-71.06335,42.34855,-71.06559,"member",2024-05-24,"spring",204.245,"17:25:13","17:28:38",NA,-71.06335,42.35498,-71.06559,42.34855,0.7395887,5.31932,"Beacon Hill","Back Bay",FALSE,"Boston"
"5301","7F5BDDC0365E999E","classic_bike","2024-04-10 15:06:00","2024-04-10 15:12:10","South Boston Library - 646 E Broadway","C32017","ID Building East","C32020",42.33574,-71.03877,42.34483,-71.02866,"member",2024-04-13,"spring",370,"15:06:00","15:12:10",NA,-71.03877,42.33574,-71.02866,42.34483,1.30939,5.913503,"South Boston","South Boston",TRUE,"Boston"
"5302","6F1B9021A19FB198","classic_bike","2024-09-13 19:57:15.438","2024-09-13 20:25:21.487","One Brigham Circle","B32036","Sennott Park Broadway at Norfolk Street","M32063",42.33392,-71.10447,42.36861,-71.0993,"casual",2024-02-28,"winter",1686.049,"19:57:15","20:25:21",NA,-71.10447,42.33392,-71.0993,42.36861,3.884139,7.430143,"Mission Hill","Harlow Square",FALSE,"Boston"
"5303","2C8D81C6A54A88D9","classic_bike","2024-07-03 13:07:33.83","2024-07-03 13:25:29.345","Washington St at Myrtle St","S32021","Child Street at Brian P. Murphy Staircase","M32049",42.38175,-71.08395,42.37198,-71.072,"member",2024-10-29,"autumn",1075.515,"13:07:33","13:25:29",NA,-71.08395,42.38175,-71.072,42.37198,1.465984,6.980555,"East Somerville","East Cambridge",FALSE,"Somerville"
"5304","E62FF32887CEEAA8","classic_bike","2024-09-20 19:17:13.83","2024-09-20 19:34:04.447","Brookline Village - Station Street at MBTA","K32003","Curtis Hall - South St at Centre St","E32001",42.33274,-71.11627,42.30905,-71.11543,"casual",2024-04-20,"spring",1010.617,"19:17:13","19:34:04",NA,-71.11627,42.33274,-71.11543,42.30905,2.638049,6.918316,"Brookline Village","Jamaica Plain",FALSE,"Brookline"
"5305","EB65A5A30043D7AA","classic_bike","2024-04-24 15:07:34","2024-04-24 15:18:52","Chinatown Gate Plaza","D32015","Aquarium T Stop - 200 Atlantic Ave","B32004",42.35136,-71.05937,42.36044,-71.05044,"member",2024-09-28,"autumn",678,"15:07:34","15:18:52",NA,-71.05937,42.35136,-71.05044,42.36044,1.249893,6.519147,"Chinatown","North End",FALSE,"Boston"
"5306","BAE40C3E3432EEBA","classic_bike","2024-06-24 16:33:15.888","2024-06-24 16:43:04.43","Alewife MBTA at Steel Place","M32046","Linwood St at Minuteman Bikeway","L32002",42.39559,-71.14261,42.40935,-71.14907,"member",2024-10-06,"autumn",588.542,"16:33:15","16:43:04",NA,-71.14261,42.39559,-71.14907,42.40935,1.621743,6.377648,"North Cambridge","Orvis Road Historic District",FALSE,"Cambridge"
"5307","E8A5ED9302386346","classic_bike","2024-07-17 18:08:48.249","2024-07-17 18:28:56.715","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","Lower Cambridgeport at Magazine St / Riverside Rd","M32022",42.35722,-71.11387,42.35722,-71.11387,"member",2024-01-22,"winter",1208.466,"18:08:48","18:28:56",NA,-71.11387,42.35722,-71.11387,42.35722,0,7.097107,"Cambridgeport","Cambridgeport",TRUE,"Cambridge"
"5308","CD341A0492D4D01C","electric_bike","2024-08-16 20:21:59.794","2024-08-16 20:29:47.531","EF - North Point Park","M32034","Charlestown Navy Yard","D32039",42.36988,-71.06996,42.37412,-71.05481,"member",2024-11-21,"autumn",467.737,"20:21:59","20:29:47",NA,-71.06996,42.36988,-71.05481,42.37412,1.331956,6.147906,"Education Circle","Charlestown",FALSE,"Cambridge"
"5309","615CC343B97C5CA8","electric_bike","2024-05-25 20:36:47","2024-05-25 20:51:23","Marion St at Harvard St","K32012","Cypress St at Clark Playground","K32009",42.34016,-71.12079,42.32784,-71.12536,"member",2024-09-11,"autumn",876,"20:36:47","20:51:23",NA,-71.12079,42.34016,-71.12536,42.32784,1.421674,6.775366,"Coolidge Corner","Brookline Village",FALSE,"Brookline"
"5310","8D691833DFC386A9","classic_bike","2024-07-12 08:50:29.333","2024-07-12 08:56:45.534","Mass Ave at Hadley/Walden","M32056","Powder House Circle - Nathan Tufts Park","S32008",42.39121,-71.12261,42.40088,-71.11677,"member",2024-07-16,"summer",376.201,"08:50:29","08:56:45",NA,-71.12261,42.39121,-71.11677,42.40088,1.178246,5.930124,"Avon Hill","Ball Square",FALSE,"Cambridge"
"5311","1D768E3E8FACE73F","classic_bike","2024-09-19 14:46:26.07","2024-09-19 15:07:45.645","Harvard Kennedy School at Bennett St / Eliot St","M32016","MIT Hayward St at Amherst St","M32071",42.37222,-71.12188,42.36086,-71.08552,"member",2024-09-16,"autumn",1279.575,"14:46:26","15:07:45",NA,-71.12188,42.37222,-71.08552,42.36086,3.246981,7.154283,"Old Cambridge","Amherst Street",FALSE,"Cambridge"
"5312","ECD6B25020FC8D0F","classic_bike","2024-10-03 16:47:47.498","2024-10-03 16:59:55.574","MIT Hayward St at Amherst St","M32071","Newbury St at Hereford St","B32000",42.36086,-71.08552,42.34872,-71.08595,"member",2024-02-10,"winter",728.076,"16:47:47","16:59:55",NA,-71.08552,42.36086,-71.08595,42.34872,1.352157,6.590405,"Amherst Street","Back Bay",FALSE,"Cambridge"
"5313","E14FBD491ECFCC29","electric_bike","2024-12-18 23:13:17.426","2024-12-18 23:24:34.4","Burlington Ave at Brookline Ave","B32020","One Kendall Square at Hampshire St / Portland St","M32002",42.34573,-71.10069,42.36628,-71.09169,"member",2024-11-12,"autumn",676.974,"23:13:17","23:24:34",NA,-71.10069,42.34573,-71.09169,42.36628,2.403903,6.517633,"Fenway-Kenmore","Harlow Square",FALSE,"Boston"
"5314","A1FB0F7B4F5D1318","classic_bike","2024-02-09 15:32:24","2024-02-09 15:41:48","South Station - 700 Atlantic Ave","A32010","South Station - 700 Atlantic Ave","A32010",42.35218,-71.05555,42.35218,-71.05555,"member",2024-08-30,"summer",564,"15:32:24","15:41:48",NA,-71.05555,42.35218,-71.05555,42.35218,0,6.335054,"Downtown Boston","Downtown Boston",TRUE,"Boston"
"5315","BED7F19B50E5FB25","classic_bike","2024-09-29 14:21:38.967","2024-09-29 14:40:54.724","Ames St at Main St","M32037","Boylston St at Fairfield St","C32008",42.3625,-71.08822,42.3488,-71.08237,"casual",2024-07-30,"summer",1155.757,"14:21:38","14:40:54",NA,-71.08822,42.3625,-71.08237,42.3488,1.598819,7.052511,"Harlow Square","Back Bay",FALSE,"Cambridge"
"5316","C5D73E687B058812","classic_bike","2024-04-15 17:07:26","2024-04-15 17:34:03","Columbus Ave at W. Canton St","C32077","State Street at Channel Center","C32024",42.34474,-71.07648,42.34414,-71.05261,"casual",2024-10-22,"autumn",1597,"17:07:26","17:34:03",NA,-71.07648,42.34474,-71.05261,42.34414,1.96541,7.375882,"South End","South Boston",FALSE,"Boston"
"5317","77FEAB091F242063","electric_bike","2024-09-14 11:04:59.628","2024-09-14 11:14:37.896","South Station - 700 Atlantic Ave","A32010","South End Library - Tremont St at W Newton St","A32009",42.35218,-71.05555,42.34133,-71.07685,"casual",2024-10-16,"autumn",578.268,"11:04:59","11:14:37",NA,-71.05555,42.35218,-71.07685,42.34133,2.127906,6.360037,"Downtown Boston","South End",FALSE,"Boston"
"5318","1D6224C9D375E836","classic_bike","2024-09-03 15:38:38.942","2024-09-03 15:50:35.707","Binney St / Sixth St","M32027","Clarendon St at Newbury St","D32047",42.36609,-71.08634,42.3516,-71.07562,"member",2024-07-23,"summer",716.765,"15:38:38","15:50:35",NA,-71.08634,42.36609,-71.07562,42.3516,1.838428,6.574748,"Harlow Square","Back Bay",FALSE,"Cambridge"
"5319","C4EE44C408A20057","electric_bike","2024-03-25 09:27:02","2024-03-25 09:29:05","Geiger Gibson Community Health Center","C32090","JFK/UMass T Stop","C32013",42.31885,-71.0454,42.32034,-71.05118,"member",2024-06-04,"summer",123,"09:27:02","09:29:05",NA,-71.0454,42.31885,-71.05118,42.32034,0.5035696,4.812184,"Dorchester","Dorchester",TRUE,"Boston"
"5320","7052E1E04A6D47A4","electric_bike","2024-08-15 20:29:57.89","2024-08-15 21:15:23.235","Valenti Way at Haverhill St","A32053","Aquarium T Stop - 200 Atlantic Ave","B32004",42.36474,-71.05935,42.36044,-71.05044,"casual",2024-04-17,"spring",2725.345,"20:29:57","21:15:23",NA,-71.05935,42.36474,-71.05044,42.36044,0.8751811,7.91035,"West End","North End",FALSE,"Boston"
"5321","AFD76E67C3734B77","classic_bike","2024-05-27 10:28:59","2024-05-27 10:54:39","Roxbury Crossing T Stop - Columbus Ave at Tremont St","C32001","Coolidge Corner - Beacon St at Centre St","K32001",42.33118,-71.09517,42.3416,-71.12334,"casual",2024-12-02,"winter",1540,"10:28:59","10:54:39",NA,-71.09517,42.33118,-71.12334,42.3416,2.591549,7.339538,"Mission Hill","Coolidge Corner",FALSE,"Boston"
"5322","6705D12108652990","electric_bike","2024-11-16 16:02:11.072","2024-11-16 16:10:07.364","Forsyth St at Huntington Ave","B32062","St Mary's","K32007",42.33918,-71.09051,42.3462,-71.10729,"member",2024-07-11,"summer",476.292,"16:02:11","16:10:07",NA,-71.09051,42.33918,-71.10729,42.3462,1.585846,6.166031,"Mission Hill","Longwood",FALSE,"Boston"
"5323","38F3173E48B22F85","classic_bike","2024-09-11 17:20:36.322","2024-09-11 17:23:49.975","Harrison Ave at Mullins Way","C32057","Tremont St at E Berkeley St","C32000",42.34522,-71.06384,42.34539,-71.06962,"member",2024-08-20,"summer",193.653,"17:20:36","17:23:49",NA,-71.06384,42.34522,-71.06962,42.34539,0.4756063,5.266068,"South End","South End",TRUE,"Boston"
"5324","2F017093C40A7E1C","electric_bike","2024-07-14 10:15:00.461","2024-07-14 10:24:16.597","Boylston St at Jersey St","B32034","Washington St at Rutland St","C32006",42.34465,-71.09733,42.33851,-71.07404,"member",2024-10-06,"autumn",556.136,"10:15:00","10:24:16",NA,-71.09733,42.34465,-71.07404,42.33851,2.033969,6.321013,"Fenway-Kenmore","South End",FALSE,"Boston"
"5325","DBE4040FE588ADDF","classic_bike","2024-01-18 12:01:27","2024-01-18 12:06:00","Kendall T","M32004","75 Binney St","M32064",42.36243,-71.08495,42.36551,-71.08014,"member",2024-05-20,"spring",273,"12:01:27","12:06:00",NA,-71.08495,42.36243,-71.08014,42.36551,0.523929,5.609472,"Main Street","East Cambridge",FALSE,"Cambridge"
"5326","3EB4E0093E309EAD","electric_bike","2024-09-14 18:47:54.984","2024-09-14 19:15:57.753","Gove St at Orleans St","A32049","Gove St at Orleans St","A32049",42.37058,-71.03559,42.37058,-71.03559,"casual",2024-09-27,"autumn",1682.769,"18:47:54","19:15:57",NA,-71.03559,42.37058,-71.03559,42.37058,0,7.428196,"East Boston","East Boston",TRUE,"Boston"
"5327","FC439E879CCB4131","electric_bike","2024-08-17 08:17:44.944","2024-08-17 08:30:09.81","Union Square Station","S32054","Charles Circle - Charles St at Cambridge St","D32016",42.37731,-71.09443,42.36079,-71.07119,"member",2024-05-06,"spring",744.866,"08:17:44","08:30:09",NA,-71.09443,42.37731,-71.07119,42.36079,2.652005,6.613204,"Union Square","Beacon Hill",FALSE,"Somerville"
"5328","2B20C97BBCCE8D8A","classic_bike","2024-07-29 19:52:33.375","2024-07-29 20:35:35.116","Ruggles T Stop - Columbus Ave at Melnea Cass Blvd","B32002","Ruggles T Stop - Columbus Ave at Melnea Cass Blvd","B32002",42.33624,-71.08799,42.33624,-71.08799,"casual",2024-11-29,"autumn",2581.741,"19:52:33","20:35:35",NA,-71.08799,42.33624,-71.08799,42.33624,0,7.856219,"Back Bay","Back Bay",TRUE,"Boston"
"5329","2387F3F5F1971206","electric_bike","2024-01-26 12:33:12","2024-01-26 12:36:43","Seaport Hotel - Congress St at Seaport Ln","B32014","Fan Pier","A32000",42.34881,-71.04251,42.35339,-71.04457,"member",2024-05-04,"spring",211,"12:33:12","12:36:43",NA,-71.04251,42.34881,-71.04457,42.35339,0.5373262,5.351858,"South Boston","South Boston",TRUE,"Boston"
"5330","F0D5B9E51F739E1A","classic_bike","2024-08-21 21:40:54.209","2024-08-21 21:44:39.448","MIT at Mass Ave / Amherst St","M32006","Mass Ave/Lafayette Square","M32085",42.3581,-71.0932,42.36356,-71.10044,"casual",2024-10-01,"autumn",225.239,"21:40:54","21:44:39",NA,-71.0932,42.3581,-71.10044,42.36356,0.8515493,5.417162,"Main Street","The Port",FALSE,"Cambridge"
"5331","32D7067C7106A2BF","classic_bike","2024-10-07 16:47:20.164","2024-10-07 16:50:14.209","Prudential Center - 101 Huntington Ave","C32007","Christian Science Plaza - Massachusetts Ave at Westland Ave","B32005",42.34652,-71.08066,42.34367,-71.08582,"member",2024-06-22,"summer",174.045,"16:47:20","16:50:14",NA,-71.08066,42.34652,-71.08582,42.34367,0.5306709,5.159314,"Back Bay","Back Bay",TRUE,"Boston"
"5332","31096B462CC72E79","classic_bike","2024-03-04 18:33:23","2024-03-04 18:34:20","Porter Square Station","M32029","Lesley University","M32039",42.38799,-71.11908,42.38675,-71.11902,"member",2024-08-09,"summer",57,"18:33:23","18:34:20",NA,-71.11908,42.38799,-71.11902,42.38675,0.1389166,4.043051,"Avon Hill","Old Cambridge",FALSE,"Cambridge"
"5333","5EC174351846B15C","classic_bike","2024-05-11 16:50:50","2024-05-11 17:10:12","Edgerly Education Center","S32038","Edgerly Education Center","S32038",42.38717,-71.08714,42.38717,-71.08714,"member",2024-09-08,"autumn",1162,"16:50:50","17:10:12",NA,-71.08714,42.38717,-71.08714,42.38717,0,7.057898,"East Somerville","East Somerville",TRUE,"Somerville"
"5334","23ED62DCE6562423","classic_bike","2024-05-28 18:18:29","2024-05-28 18:44:36","Harrison Ave at E. Dedham St","C32093","Murphy Skating Rink - 1880 Day Blvd","C32023",42.33919,-71.06975,42.33645,-71.02374,"member",2024-06-11,"summer",1567,"18:18:29","18:44:36",NA,-71.06975,42.33919,-71.02374,42.33645,3.798376,7.356918,"South End","South Boston",FALSE,"Boston"
"5335","39A6619955970F49","electric_bike","2024-08-25 20:58:45.72","2024-08-25 21:09:12.565","Seaport Blvd at Sleeper St","C32036","Tremont St at Hamilton Pl","B32056",42.35318,-71.04817,42.35668,-71.06167,"casual",2024-11-15,"autumn",626.845,"20:58:45","21:09:12",NA,-71.04817,42.35318,-71.06167,42.35668,1.176562,6.440699,"South Boston","Downtown Boston",FALSE,"Boston"
"5336","D4146AA3DC86E0E3","classic_bike","2024-06-14 21:25:21.91","2024-06-14 21:41:13.541","Canal St. at Causeway St.","A32046","Chinatown T Stop","D32019",42.36421,-71.05978,42.35241,-71.06268,"member",2024-07-11,"summer",951.631,"21:25:21","21:41:13",NA,-71.05978,42.36421,-71.06268,42.35241,1.335618,6.858177,"West End","Downtown Boston",FALSE,"Boston"
"5337","9339A2623A79AB47","electric_bike","2024-06-29 15:47:45.31","2024-06-29 15:59:15.644","Harvard University Gund Hall at Quincy St / Kirkland St","M32021","University Park","M32040",42.37635,-71.11403,42.36265,-71.10006,"member",2024-11-01,"autumn",690.334,"15:47:45","15:59:15",NA,-71.11403,42.37635,-71.10006,42.36265,1.909474,6.537176,"Quincy Street","The Port",FALSE,"Cambridge"
"5338","5A9991DE91B3564B","classic_bike","2024-08-03 12:37:52.663","2024-08-03 12:52:54.424","MIT Carleton St at Amherst St","M32070","Harvard Square at Mass Ave/ Dunster","M32018",42.36054,-71.0867,42.37327,-71.11858,"casual",2024-05-26,"spring",901.761,"12:37:52","12:52:54",NA,-71.0867,42.36054,-71.11858,42.37327,2.980359,6.80435,"Carleton Street","Riverside",FALSE,"Cambridge"
